date,bpi
2015-11-25 00:00:00,463.0
2015-11-26 00:00:00,459.0
2015-11-27 00:00:00,456.0
2015-11-30 00:00:00,453.0
2015-12-01 00:00:00,450.0
2015-12-02 00:00:00,446.0
2015-12-03 00:00:00,438.0
2015-12-04 00:00:00,433.0
2015-12-07 00:00:00,426.0
2015-12-08 00:00:00,420.0
2015-12-09 00:00:00,412.0
2015-12-10 00:00:00,408.0
2015-12-11 00:00:00,410.0
2015-12-14 00:00:00,410.0
2015-12-15 00:00:00,411.0
2015-12-16 00:00:00,415.0
2015-12-17 00:00:00,421.0
2015-12-18 00:00:00,426.0
2015-12-21 00:00:00,433.0
2015-12-22 00:00:00,445.0
2015-12-23 00:00:00,457.0
2015-12-24 00:00:00,462.0
2016-01-04 00:00:00,464.0
2016-01-05 00:00:00,466.0
2016-01-06 00:00:00,464.0
2016-01-07 00:00:00,450.0
2016-01-08 00:00:00,434.0
2016-01-11 00:00:00,420.0
2016-01-12 00:00:00,411.0
2016-01-13 00:00:00,399.0
2016-01-14 00:00:00,388.0
2016-01-15 00:00:00,381.0
2016-01-19 00:00:00,369.0
2016-01-20 00:00:00,360.0
2016-01-21 00:00:00,346.0
2016-01-22 00:00:00,334.0
2016-01-25 00:00:00,325.0
2016-01-26 00:00:00,312.0
2016-01-27 00:00:00,303.0
2016-01-28 00:00:00,293.0
2016-01-29 00:00:00,287.0
2016-02-01 00:00:00,282.0
2016-02-02 00:00:00,282.0
2016-02-03 00:00:00,284.0
2016-02-04 00:00:00,289.0
2016-02-05 00:00:00,295.0
2016-02-08 00:00:00,298.0
2016-02-09 00:00:00,297.0
2016-02-10 00:00:00,301.0
2016-02-11 00:00:00,312.0
2016-02-12 00:00:00,324.0
2016-02-15 00:00:00,334.0
2016-02-16 00:00:00,346.0
2016-02-17 00:00:00,357.0
2016-02-18 00:00:00,358.0
2016-02-19 00:00:00,355.0
2016-02-22 00:00:00,350.0
2016-02-23 00:00:00,346.0
2016-03-03 00:00:00,374.0
2016-03-04 00:00:00,386.0
2016-03-07 00:00:00,397.0
2016-03-08 00:00:00,422.0
2016-03-09 00:00:00,447.0
2016-03-10 00:00:00,466.0
2016-03-11 00:00:00,477.0
2016-03-14 00:00:00,481.0
2016-03-15 00:00:00,481.0
2016-03-16 00:00:00,474.0
2016-03-17 00:00:00,467.0
2016-03-18 00:00:00,463.0
2016-03-21 00:00:00,459.0
2016-03-22 00:00:00,455.0
2016-03-24 00:00:00,466.0
2016-03-29 00:00:00,471.0
2016-03-30 00:00:00,484.0
2016-03-31 00:00:00,501.0
2016-04-01 00:00:00,535.0
2016-04-04 00:00:00,563.0
2016-04-05 00:00:00,596.0
2016-04-06 00:00:00,619.0
2016-04-07 00:00:00,627.0
2016-04-08 00:00:00,643.0
2016-04-11 00:00:00,654.0
2016-04-12 00:00:00,666.0
2016-04-13 00:00:00,678.0
2016-04-14 00:00:00,700.0
2016-04-15 00:00:00,727.0
2016-04-18 00:00:00,740.0
2016-04-19 00:00:00,746.0
2016-04-20 00:00:00,747.0
2016-04-21 00:00:00,743.0
2016-04-22 00:00:00,736.0
2016-04-25 00:00:00,727.0
2016-04-26 00:00:00,718.0
2016-04-29 00:00:00,667.0
2016-05-04 00:00:00,621.0
2016-05-05 00:00:00,607.0
2016-05-06 00:00:00,591.0
2016-05-09 00:00:00,584.0
2016-05-10 00:00:00,581.0
2016-05-11 00:00:00,583.0
2016-05-12 00:00:00,589.0
2016-05-13 00:00:00,597.0
2016-05-16 00:00:00,598.0
2016-05-17 00:00:00,604.0
2016-05-18 00:00:00,611.0
2016-05-19 00:00:00,617.0
2016-05-20 00:00:00,614.0
2016-05-23 00:00:00,611.0
2016-05-24 00:00:00,608.0
2016-05-25 00:00:00,596.0
2016-05-26 00:00:00,586.0
2016-05-27 00:00:00,582.0
2016-05-31 00:00:00,574.0
2016-06-01 00:00:00,568.0
2016-06-02 00:00:00,560.0
2016-06-03 00:00:00,550.0
2016-06-06 00:00:00,544.0
2016-06-07 00:00:00,542.0
2016-06-08 00:00:00,540.0
2016-06-09 00:00:00,543.0
2016-06-10 00:00:00,543.0
2016-06-13 00:00:00,542.0
2016-06-14 00:00:00,543.0
2016-06-15 00:00:00,545.0
2016-06-16 00:00:00,545.0
2016-06-17 00:00:00,546.0
2016-06-20 00:00:00,546.0
2016-06-21 00:00:00,548.0
2016-06-22 00:00:00,556.0
2016-06-23 00:00:00,569.0
2016-06-24 00:00:00,585.0
2016-06-27 00:00:00,601.0
2016-06-28 00:00:00,618.0
2016-06-29 00:00:00,634.0
2016-06-30 00:00:00,662.0
2016-07-01 00:00:00,691.0
2016-07-04 00:00:00,710.0
2016-07-05 00:00:00,735.0
2016-07-06 00:00:00,755.0
2016-07-07 00:00:00,779.0
2016-07-08 00:00:00,792.0
2016-07-14 00:00:00,842.0
2016-07-15 00:00:00,863.0
2016-07-18 00:00:00,874.0
2016-07-19 00:00:00,879.0
2016-07-20 00:00:00,872.0
2016-07-21 00:00:00,850.0
2016-07-22 00:00:00,827.0
2016-07-25 00:00:00,806.0
2016-07-26 00:00:00,784.0
2016-07-27 00:00:00,752.0
2016-07-28 00:00:00,719.0
2016-07-29 00:00:00,692.0
2016-08-01 00:00:00,673.0
2016-08-02 00:00:00,658.0
2016-08-03 00:00:00,648.0
2016-08-04 00:00:00,641.0
2016-08-05 00:00:00,640.0
2016-08-08 00:00:00,638.0
2016-08-09 00:00:00,642.0
2016-08-10 00:00:00,659.0
2016-08-11 00:00:00,687.0
2016-08-12 00:00:00,703.0
2016-08-15 00:00:00,703.0
2016-08-16 00:00:00,721.0
2016-08-17 00:00:00,726.0
2016-08-18 00:00:00,727.0
2016-08-19 00:00:00,727.0
2016-08-22 00:00:00,721.0
2016-08-23 00:00:00,714.0
2016-08-24 00:00:00,706.0
2016-08-25 00:00:00,700.0
2016-08-26 00:00:00,687.0
2016-08-30 00:00:00,674.0
2016-08-31 00:00:00,660.0
2016-09-01 00:00:00,652.0
2016-09-02 00:00:00,644.0
2016-09-06 00:00:00,641.0
2016-09-07 00:00:00,648.0
2016-09-08 00:00:00,655.0
2016-09-09 00:00:00,658.0
2016-09-12 00:00:00,659.0
2016-09-13 00:00:00,656.0
2016-09-14 00:00:00,649.0
2016-09-15 00:00:00,645.0
2016-09-16 00:00:00,646.0
2016-09-19 00:00:00,650.0
2016-09-20 00:00:00,657.0
2016-09-21 00:00:00,673.0
2016-09-22 00:00:00,700.0
2016-09-23 00:00:00,722.0
2016-09-26 00:00:00,739.0
2016-09-27 00:00:00,750.0
2016-09-28 00:00:00,751.0
2016-09-29 00:00:00,741.0
2016-09-30 00:00:00,726.0
2016-10-03 00:00:00,713.0
2016-10-04 00:00:00,705.0
2016-10-05 00:00:00,699.0
2016-10-06 00:00:00,704.0
2016-10-07 00:00:00,717.0
2016-10-10 00:00:00,729.0
2016-10-11 00:00:00,745.0
2016-10-12 00:00:00,763.0
2016-10-14 00:00:00,819.0
2016-10-17 00:00:00,838.0
2016-10-18 00:00:00,860.0
2016-10-19 00:00:00,885.0
2016-10-20 00:00:00,905.0
2016-10-24 00:00:00,923.0
2016-10-25 00:00:00,925.0
2016-10-26 00:00:00,925.0
2016-10-31 00:00:00,905.0
2016-11-01 00:00:00,895.0
2016-11-02 00:00:00,885.0
2016-11-03 00:00:00,856.0
2016-11-04 00:00:00,855.0
2016-11-07 00:00:00,890.0
2016-11-08 00:00:00,903.0
2016-11-09 00:00:00,927.0
2016-11-10 00:00:00,956.0
2016-11-11 00:00:00,1011.0
2016-11-14 00:00:00,1058.0
2016-11-15 00:00:00,1162.0
2016-11-16 00:00:00,1263.0
2016-11-17 00:00:00,1353.0
2016-11-18 00:00:00,1388.0
2016-11-21 00:00:00,1387.0
2016-11-22 00:00:00,1382.0
2016-11-23 00:00:00,1387.0
2016-11-24 00:00:00,1385.0
2016-11-25 00:00:00,1389.0
2016-11-28 00:00:00,1400.0
2016-11-29 00:00:00,1424.0
2016-11-30 00:00:00,1465.0
2016-12-01 00:00:00,1486.0
2016-12-02 00:00:00,1508.0
2016-12-05 00:00:00,1541.0
2016-12-06 00:00:00,1563.0
2016-12-07 00:00:00,1565.0
2016-12-08 00:00:00,1547.0
2016-12-09 00:00:00,1508.0
2016-12-12 00:00:00,1469.0
2016-12-13 00:00:00,1419.0
2016-12-14 00:00:00,1332.0
2016-12-15 00:00:00,1234.0
2016-12-16 00:00:00,1126.0
2016-12-19 00:00:00,1037.0
2016-12-20 00:00:00,976.0
2016-12-21 00:00:00,905.0
2016-12-22 00:00:00,866.0
2016-12-23 00:00:00,852.0
2017-01-03 00:00:00,811.0
2017-01-04 00:00:00,807.0
2017-01-05 00:00:00,837.0
2017-01-06 00:00:00,892.0
2017-01-09 00:00:00,927.0
2017-01-10 00:00:00,973.0
2017-01-11 00:00:00,1021.0
2017-01-12 00:00:00,1038.0
2017-01-13 00:00:00,1042.0
2017-01-16 00:00:00,1039.0
2017-01-17 00:00:00,1019.0
2017-01-18 00:00:00,998.0
2017-01-19 00:00:00,981.0
2017-01-20 00:00:00,970.0
2017-01-23 00:00:00,962.0
2017-01-24 00:00:00,964.0
2017-01-25 00:00:00,972.0
2017-01-26 00:00:00,973.0
2017-01-27 00:00:00,968.0
2017-01-30 00:00:00,964.0
2017-01-31 00:00:00,951.0
2017-02-01 00:00:00,933.0
2017-02-02 00:00:00,926.0
2017-02-03 00:00:00,922.0
2017-02-06 00:00:00,922.0
2017-02-07 00:00:00,931.0
2017-02-08 00:00:00,934.0
2017-02-09 00:00:00,940.0
2017-02-10 00:00:00,943.0
2017-02-13 00:00:00,944.0
2017-02-14 00:00:00,939.0
2017-02-27 00:00:00,966.0
2017-03-03 00:00:00,1118.0
2017-03-06 00:00:00,1154.0
2017-03-07 00:00:00,1194.0
2017-03-08 00:00:00,1220.0
2017-03-09 00:00:00,1220.0
2017-03-10 00:00:00,1211.0
2017-03-13 00:00:00,1207.0
2017-03-14 00:00:00,1185.0
2017-03-15 00:00:00,1150.0
2017-03-16 00:00:00,1129.0
2017-03-22 00:00:00,1119.0
2017-03-23 00:00:00,1170.0
2017-03-24 00:00:00,1218.0
2017-03-27 00:00:00,1253.0
2017-03-28 00:00:00,1306.0
2017-03-29 00:00:00,1346.0
2017-03-30 00:00:00,1366.0
2017-03-31 00:00:00,1347.0
2017-04-03 00:00:00,1379.0
2017-04-04 00:00:00,1377.0
2017-04-05 00:00:00,1371.0
2017-04-06 00:00:00,1387.0
2017-04-07 00:00:00,1427.0
2017-04-10 00:00:00,1466.0
2017-04-11 00:00:00,1533.0
2017-04-12 00:00:00,1583.0
2017-04-13 00:00:00,1611.0
2017-04-17 00:00:00,1611.0
2017-04-18 00:00:00,1621.0
2017-04-19 00:00:00,1612.0
2017-04-20 00:00:00,1553.0
2017-04-21 00:00:00,1494.0
2017-04-24 00:00:00,1429.0
2017-04-25 00:00:00,1371.0
2017-04-26 00:00:00,1320.0
2017-04-27 00:00:00,1260.0
2017-04-28 00:00:00,1187.0
2017-05-02 00:00:00,1140.0
2017-05-03 00:00:00,1096.0
2017-05-04 00:00:00,1048.0
2017-05-05 00:00:00,1023.0
2017-05-08 00:00:00,1009.0
2017-05-09 00:00:00,1007.0
2017-05-10 00:00:00,1011.0
2017-05-11 00:00:00,1006.0
2017-05-12 00:00:00,992.0
2017-05-15 00:00:00,978.0
2017-05-16 00:00:00,956.0
2017-05-17 00:00:00,925.0
2017-05-18 00:00:00,894.0
2017-05-19 00:00:00,870.0
2017-05-22 00:00:00,854.0
2017-05-23 00:00:00,850.0
2017-05-24 00:00:00,849.0
2017-05-25 00:00:00,848.0
2017-05-26 00:00:00,845.0
2017-05-30 00:00:00,842.0
2017-05-31 00:00:00,829.0
2017-06-01 00:00:00,810.0
2017-06-02 00:00:00,792.0
2017-06-05 00:00:00,789.0
2017-06-06 00:00:00,783.0
2017-06-07 00:00:00,783.0
2017-06-08 00:00:00,793.0
2017-06-09 00:00:00,813.0
2017-06-12 00:00:00,833.0
2017-06-13 00:00:00,865.0
2017-06-14 00:00:00,903.0
2017-06-15 00:00:00,938.0
2017-06-16 00:00:00,964.0
2017-06-19 00:00:00,984.0
2017-06-20 00:00:00,1017.0
2017-06-21 00:00:00,1070.0
2017-06-22 00:00:00,1109.0
2017-06-23 00:00:00,1138.0
2017-06-26 00:00:00,1145.0
2017-06-27 00:00:00,1151.0
2017-06-28 00:00:00,1150.0
2017-06-29 00:00:00,1119.0
2017-06-30 00:00:00,1091.0
2017-07-05 00:00:00,1060.0
2017-07-06 00:00:00,1063.0
2017-07-07 00:00:00,1062.0
2017-07-10 00:00:00,1061.0
2017-07-11 00:00:00,1069.0
2017-07-12 00:00:00,1098.0
2017-07-13 00:00:00,1141.0
2017-07-14 00:00:00,1173.0
2017-07-17 00:00:00,1202.0
2017-07-18 00:00:00,1226.0
2017-07-19 00:00:00,1252.0
2017-07-21 00:00:00,1258.0
2017-07-24 00:00:00,1248.0
2017-07-25 00:00:00,1225.0
2017-07-26 00:00:00,1192.0
2017-07-27 00:00:00,1146.0
2017-07-28 00:00:00,1109.0
2017-07-31 00:00:00,1095.0
2017-08-01 00:00:00,1098.0
2017-08-02 00:00:00,1118.0
2017-08-03 00:00:00,1143.0
2017-08-04 00:00:00,1153.0
2017-08-07 00:00:00,1158.0
2017-08-08 00:00:00,1170.0
2017-08-09 00:00:00,1192.0
2017-08-10 00:00:00,1228.0
2017-08-11 00:00:00,1256.0
2017-08-14 00:00:00,1272.0
2017-08-15 00:00:00,1289.0
2017-08-16 00:00:00,1310.0
2017-08-17 00:00:00,1336.0
2017-08-18 00:00:00,1345.0
2017-08-21 00:00:00,1349.0
2017-08-22 00:00:00,1345.0
2017-08-23 00:00:00,1311.0
2017-08-24 00:00:00,1259.0
2017-08-25 00:00:00,1235.0
2017-08-29 00:00:00,1215.0
2017-08-30 00:00:00,1195.0
2017-08-31 00:00:00,1189.0
2017-09-01 00:00:00,1198.0
2017-09-05 00:00:00,1275.0
2017-09-06 00:00:00,1314.0
2017-09-07 00:00:00,1351.0
2017-09-08 00:00:00,1375.0
2017-09-11 00:00:00,1394.0
2017-09-12 00:00:00,1429.0
2017-09-13 00:00:00,1464.0
2017-09-14 00:00:00,1499.0
2017-09-15 00:00:00,1521.0
2017-09-18 00:00:00,1529.0
2017-09-19 00:00:00,1536.0
2017-09-20 00:00:00,1531.0
2017-09-21 00:00:00,1514.0
2017-09-22 00:00:00,1493.0
2017-09-25 00:00:00,1474.0
2017-09-26 00:00:00,1446.0
2017-09-27 00:00:00,1406.0
2017-09-28 00:00:00,1352.0
2017-09-29 00:00:00,1308.0
2017-10-02 00:00:00,1268.0
2017-10-03 00:00:00,1247.0
2017-10-04 00:00:00,1276.0
2017-10-05 00:00:00,1345.0
2017-10-06 00:00:00,1406.0
2017-10-09 00:00:00,1438.0
2017-10-10 00:00:00,1465.0
2017-10-11 00:00:00,1504.0
2017-10-12 00:00:00,1556.0
2017-10-13 00:00:00,1606.0
2017-10-16 00:00:00,1637.0
2017-10-17 00:00:00,1651.0
2017-10-18 00:00:00,1646.0
2017-10-19 00:00:00,1648.0
2017-10-20 00:00:00,1643.0
2017-10-23 00:00:00,1642.0
2017-10-24 00:00:00,1626.0
2017-10-25 00:00:00,1592.0
2017-10-26 00:00:00,1553.0
2017-10-27 00:00:00,1517.0
2017-10-30 00:00:00,1498.0
2017-10-31 00:00:00,1492.0
2017-11-01 00:00:00,1503.0
2017-11-02 00:00:00,1539.0
2017-11-03 00:00:00,1562.0
2017-11-06 00:00:00,1567.0
2017-11-07 00:00:00,1558.0
2017-11-08 00:00:00,1515.0
2017-11-09 00:00:00,1468.0
2017-11-10 00:00:00,1418.0
2017-11-13 00:00:00,1387.0
2017-11-14 00:00:00,1346.0
2017-11-15 00:00:00,1320.0
2017-11-16 00:00:00,1298.0
2017-11-17 00:00:00,1285.0
2017-11-20 00:00:00,1280.0
2017-11-21 00:00:00,1275.0
2017-11-22 00:00:00,1281.0
2017-11-24 00:00:00,1295.0
2017-11-27 00:00:00,1299.0
2017-11-28 00:00:00,1320.0
2017-11-29 00:00:00,1368.0
2017-11-30 00:00:00,1433.0
2017-12-01 00:00:00,1494.0
2017-12-04 00:00:00,1559.0
2017-12-05 00:00:00,1571.0
2017-12-06 00:00:00,1563.0
2017-12-07 00:00:00,1564.0
2017-12-08 00:00:00,1588.0
2017-12-11 00:00:00,1624.0
2017-12-12 00:00:00,1672.0
2017-12-13 00:00:00,1718.0
2017-12-14 00:00:00,1714.0
2017-12-15 00:00:00,1677.0
2017-12-18 00:00:00,1643.0
2017-12-19 00:00:00,1593.0
2017-12-20 00:00:00,1546.0
2017-12-21 00:00:00,1445.0
2017-12-22 00:00:00,1395.0
2018-01-02 00:00:00,1340.0
2018-01-03 00:00:00,1332.0
2018-01-04 00:00:00,1365.0
2018-01-05 00:00:00,1400.0
2018-01-08 00:00:00,1424.0
2018-01-09 00:00:00,1428.0
2018-01-10 00:00:00,1404.0
2018-01-11 00:00:00,1371.0
2018-01-12 00:00:00,1348.0
2018-01-15 00:00:00,1340.0
2018-01-16 00:00:00,1329.0
2018-01-17 00:00:00,1317.0
2018-01-18 00:00:00,1311.0
2018-01-19 00:00:00,1333.0
2018-01-22 00:00:00,1362.0
2018-01-23 00:00:00,1404.0
2018-01-24 00:00:00,1456.0
2018-01-25 00:00:00,1481.0
2018-01-26 00:00:00,1492.0
2018-01-29 00:00:00,1485.0
2018-01-30 00:00:00,1450.0
2018-01-31 00:00:00,1411.0
2018-02-01 00:00:00,1378.0
2018-02-02 00:00:00,1359.0
2018-02-05 00:00:00,1339.0
2018-02-06 00:00:00,1316.0
2018-02-07 00:00:00,1293.0
2018-02-08 00:00:00,1263.0
2018-02-09 00:00:00,1250.0
2018-02-12 00:00:00,1237.0
2018-02-13 00:00:00,1228.0
2018-02-14 00:00:00,1231.0
2018-02-15 00:00:00,1251.0
2018-02-16 00:00:00,1273.0
2018-02-19 00:00:00,1294.0
2018-02-20 00:00:00,1333.0
2018-02-21 00:00:00,1388.0
2018-02-22 00:00:00,1438.0
2018-02-23 00:00:00,1481.0
2018-02-26 00:00:00,1504.0
2018-02-27 00:00:00,1513.0
2018-02-28 00:00:00,1513.0
2018-03-01 00:00:00,1505.0
2018-03-02 00:00:00,1500.0
2018-03-05 00:00:00,1502.0
2018-03-06 00:00:00,1528.0
2018-03-07 00:00:00,1553.0
2018-03-08 00:00:00,1590.0
2018-03-09 00:00:00,1615.0
2018-03-12 00:00:00,1624.0
2018-03-13 00:00:00,1623.0
2018-03-14 00:00:00,1623.0
2018-03-15 00:00:00,1619.0
2018-03-16 00:00:00,1618.0
2018-03-19 00:00:00,1621.0
2018-03-20 00:00:00,1615.0
2018-03-21 00:00:00,1606.0
2018-03-22 00:00:00,1593.0
2018-03-23 00:00:00,1587.0
2018-03-26 00:00:00,1575.0
2018-03-27 00:00:00,1552.0
2018-03-28 00:00:00,1520.0
2018-03-29 00:00:00,1495.0
2018-04-03 00:00:00,1455.0
2018-04-04 00:00:00,1397.0
2018-04-05 00:00:00,1343.0
2018-04-06 00:00:00,1317.0
2018-04-09 00:00:00,1315.0
2018-04-10 00:00:00,1319.0
2018-04-11 00:00:00,1325.0
2018-04-12 00:00:00,1335.0
2018-04-13 00:00:00,1351.0
2018-04-16 00:00:00,1359.0
2018-04-17 00:00:00,1353.0
2018-04-18 00:00:00,1329.0
2018-04-19 00:00:00,1306.0
2018-04-20 00:00:00,1289.0
2018-04-23 00:00:00,1281.0
2018-04-24 00:00:00,1269.0
2018-04-25 00:00:00,1264.0
2018-04-26 00:00:00,1272.0
2018-04-27 00:00:00,1275.0
2018-04-30 00:00:00,1276.0
2018-05-02 00:00:00,1271.0
2018-05-03 00:00:00,1266.0
2018-05-04 00:00:00,1265.0
2018-05-08 00:00:00,1257.0
2018-05-09 00:00:00,1253.0
2018-05-10 00:00:00,1246.0
2018-05-11 00:00:00,1245.0
2018-05-14 00:00:00,1240.0
2018-05-15 00:00:00,1237.0
2018-05-16 00:00:00,1237.0
2018-05-17 00:00:00,1239.0
2018-05-18 00:00:00,1241.0
2018-05-21 00:00:00,1243.0
2018-05-22 00:00:00,1239.0
2018-05-23 00:00:00,1222.0
2018-05-24 00:00:00,1202.0
2018-05-25 00:00:00,1187.0
2018-05-29 00:00:00,1163.0
2018-05-30 00:00:00,1149.0
2018-05-31 00:00:00,1160.0
2018-06-01 00:00:00,1192.0
2018-06-04 00:00:00,1217.0
2018-06-05 00:00:00,1250.0
2018-06-06 00:00:00,1290.0
2018-06-07 00:00:00,1344.0
2018-06-08 00:00:00,1418.0
2018-06-11 00:00:00,1451.0
2018-06-12 00:00:00,1474.0
2018-06-13 00:00:00,1488.0
2018-06-14 00:00:00,1498.0
2018-06-15 00:00:00,1495.0
2018-06-18 00:00:00,1482.0
2018-06-19 00:00:00,1458.0
2018-06-20 00:00:00,1419.0
2018-06-21 00:00:00,1382.0
2018-06-22 00:00:00,1355.0
2018-06-25 00:00:00,1339.0
2018-06-26 00:00:00,1321.0
2018-06-27 00:00:00,1324.0
2018-06-28 00:00:00,1331.0
2018-06-29 00:00:00,1336.0
2018-07-02 00:00:00,1338.0
2018-07-03 00:00:00,1336.0
2018-07-04 00:00:00,1334.0
2018-07-05 00:00:00,1339.0
2018-07-06 00:00:00,1347.0
2018-07-09 00:00:00,1367.0
2018-07-10 00:00:00,1431.0
2018-07-11 00:00:00,1498.0
2018-07-12 00:00:00,1517.0
2018-07-13 00:00:00,1527.0
2018-07-16 00:00:00,1529.0
2018-07-17 00:00:00,1530.0
2018-07-18 00:00:00,1529.0
2018-07-19 00:00:00,1538.0
2018-07-20 00:00:00,1557.0
2018-07-23 00:00:00,1566.0
2018-07-24 00:00:00,1581.0
2018-07-25 00:00:00,1588.0
2018-07-26 00:00:00,1583.0
2018-07-27 00:00:00,1588.0
2018-07-30 00:00:00,1587.0
2018-07-31 00:00:00,1570.0
2018-08-01 00:00:00,1539.0
2018-08-02 00:00:00,1491.0
2018-08-03 00:00:00,1447.0
2018-08-06 00:00:00,1420.0
2018-08-07 00:00:00,1386.0
2018-08-08 00:00:00,1365.0
2018-08-09 00:00:00,1349.0
2018-08-10 00:00:00,1339.0
2018-08-13 00:00:00,1339.0
2018-08-14 00:00:00,1362.0
2018-08-15 00:00:00,1403.0
2018-08-16 00:00:00,1447.0
2018-08-17 00:00:00,1485.0
2018-08-20 00:00:00,1506.0
2018-08-21 00:00:00,1530.0
2018-08-22 00:00:00,1560.0
2018-08-23 00:00:00,1607.0
2018-08-24 00:00:00,1630.0
2018-08-28 00:00:00,1643.0
2018-08-29 00:00:00,1639.0
2018-08-30 00:00:00,1608.0
2018-08-31 00:00:00,1571.0
2018-09-03 00:00:00,1540.0
2018-09-04 00:00:00,1517.0
2018-09-05 00:00:00,1504.0
2018-09-06 00:00:00,1516.0
2018-09-07 00:00:00,1528.0
2018-09-10 00:00:00,1544.0
2018-09-11 00:00:00,1556.0
2018-09-12 00:00:00,1550.0
2018-09-13 00:00:00,1534.0
2018-09-14 00:00:00,1523.0
2018-09-17 00:00:00,1518.0
2018-09-18 00:00:00,1525.0
2018-09-19 00:00:00,1530.0
2018-09-20 00:00:00,1557.0
2018-09-21 00:00:00,1586.0
2018-09-24 00:00:00,1609.0
2018-09-25 00:00:00,1639.0
2018-09-26 00:00:00,1677.0
2018-09-27 00:00:00,1689.0
2018-09-28 00:00:00,1695.0
2018-10-01 00:00:00,1692.0
2018-10-02 00:00:00,1678.0
2018-10-03 00:00:00,1679.0
2018-10-04 00:00:00,1706.0
2018-10-05 00:00:00,1727.0
2018-10-08 00:00:00,1749.0
2018-10-09 00:00:00,1747.0
2018-10-10 00:00:00,1749.0
2018-10-11 00:00:00,1763.0
2018-10-12 00:00:00,1775.0
2018-10-15 00:00:00,1779.0
2018-10-16 00:00:00,1793.0
2018-10-17 00:00:00,1796.0
2018-10-18 00:00:00,1789.0
2018-10-19 00:00:00,1775.0
2018-10-22 00:00:00,1756.0
2018-10-23 00:00:00,1715.0
2018-10-24 00:00:00,1669.0
2018-10-25 00:00:00,1622.0
2018-10-26 00:00:00,1583.0
2018-10-29 00:00:00,1556.0
2018-10-30 00:00:00,1530.0
2018-10-31 00:00:00,1524.0
2018-11-01 00:00:00,1526.0
2018-11-02 00:00:00,1530.0
2018-11-05 00:00:00,1531.0
2018-11-06 00:00:00,1528.0
2018-11-07 00:00:00,1511.0
2018-11-08 00:00:00,1496.0
2018-11-09 00:00:00,1495.0
2018-11-12 00:00:00,1496.0
2018-11-13 00:00:00,1498.0
2018-11-14 00:00:00,1484.0
2018-11-15 00:00:00,1466.0
2018-11-16 00:00:00,1453.0
2018-11-19 00:00:00,1437.0
2018-11-20 00:00:00,1416.0
2018-11-21 00:00:00,1393.0
2018-11-22 00:00:00,1378.0
2018-11-23 00:00:00,1376.0
2018-11-26 00:00:00,1389.0
2018-11-27 00:00:00,1416.0
2018-11-28 00:00:00,1444.0
2018-11-29 00:00:00,1455.0
2018-11-30 00:00:00,1463.0
2018-12-03 00:00:00,1469.0
2018-12-04 00:00:00,1474.0
2018-12-05 00:00:00,1472.0
2018-12-06 00:00:00,1473.0
2018-12-07 00:00:00,1469.0
2018-12-10 00:00:00,1464.0
2018-12-11 00:00:00,1454.0
2018-12-12 00:00:00,1445.0
2018-12-13 00:00:00,1459.0
2018-12-14 00:00:00,1478.0
2018-12-17 00:00:00,1490.0
2018-12-18 00:00:00,1494.0
2018-12-19 00:00:00,1492.0
2018-12-20 00:00:00,1473.0
2018-12-21 00:00:00,1437.0
2018-12-24 00:00:00,1421.0
2019-01-02 00:00:00,1391.0
2019-01-03 00:00:00,1365.0
2019-01-04 00:00:00,1331.0
2019-01-07 00:00:00,1300.0
2019-01-08 00:00:00,1257.0
2019-01-09 00:00:00,1218.0
2019-01-10 00:00:00,1170.0
2019-01-11 00:00:00,1137.0
2019-01-14 00:00:00,1118.0
2019-01-15 00:00:00,1104.0
2019-01-16 00:00:00,1079.0
2019-01-17 00:00:00,1045.0
2019-01-18 00:00:00,1018.0
2019-01-21 00:00:00,991.0
2019-01-22 00:00:00,950.0
2019-01-23 00:00:00,893.0
2019-01-24 00:00:00,828.0
2019-01-25 00:00:00,748.0
2019-01-28 00:00:00,687.0
2019-01-29 00:00:00,644.0
2019-01-30 00:00:00,612.0
2019-01-31 00:00:00,574.0
2019-02-01 00:00:00,560.0
2019-02-04 00:00:00,552.0
2019-02-05 00:00:00,553.0
2019-02-06 00:00:00,553.0
2019-02-07 00:00:00,561.0
2019-02-08 00:00:00,574.0
2019-02-11 00:00:00,586.0
2019-02-12 00:00:00,600.0
2019-02-13 00:00:00,611.0
2019-02-14 00:00:00,619.0
2019-02-15 00:00:00,624.0
2019-02-18 00:00:00,628.0
2019-02-19 00:00:00,639.0
2019-02-20 00:00:00,649.0
2019-02-21 00:00:00,657.0
2019-02-22 00:00:00,666.0
2019-02-25 00:00:00,685.0
2019-02-26 00:00:00,713.0
2019-02-27 00:00:00,752.0
2019-02-28 00:00:00,813.0
2019-03-01 00:00:00,863.0
2019-03-04 00:00:00,900.0
2019-03-05 00:00:00,924.0
2019-03-06 00:00:00,938.0
2019-03-07 00:00:00,926.0
2019-03-08 00:00:00,894.0
2019-03-11 00:00:00,866.0
2019-03-12 00:00:00,839.0
2019-03-13 00:00:00,823.0
2019-03-14 00:00:00,841.0
2019-03-15 00:00:00,883.0
2019-03-18 00:00:00,905.0
2019-03-19 00:00:00,922.0
2019-03-20 00:00:00,962.0
2019-03-21 00:00:00,1009.0
2019-03-22 00:00:00,1027.0
2019-03-25 00:00:00,1036.0
2019-03-26 00:00:00,1053.0
2019-03-27 00:00:00,1056.0
2019-03-28 00:00:00,1087.0
